time,temperature,humidity,vibration,spoilage,remaining_hours
5195,2.37,79.43,1.94,0,12.0
5196,2.01,79.66,2.0,0,12.0
5197,2.0,79.63,2.02,0,12.0
5198,2.0,79.46,2.16,0,12.0
5199,2.5,78.91,1.89,0,12.0
5200,2.93,74.5,1.09,0,12.0
5201,2.98,74.13,1.22,0,12.0
5202,2.46,74.33,1.24,0,12.0
5203,2.83,73.86,1.31,0,12.0
5204,2.97,73.98,1.22,0,12.0
5205,2.74,73.83,1.17,0,12.0
5206,3.12,73.9,1.25,0,12.0
5207,2.68,72.98,1.23,0,12.0
5208,2.3,73.0,1.15,0,12.0
5209,2.39,72.6,1.2,0,12.0
5210,2.13,71.67,1.29,0,12.0
5211,2.0,72.36,1.22,0,12.0
5212,2.0,72.22,1.17,0,12.0
5213,2.04,72.42,1.22,0,12.0
5214,2.01,71.67,1.4,0,12.0
5215,2.0,71.46,1.39,0,12.0
5216,2.0,70.58,1.44,0,12.0
5217,2.0,70.42,1.62,0,12.0
5218,2.28,71.23,1.55,0,12.0
5219,2.5,71.43,1.55,0,12.0
5220,2.28,71.97,1.5,0,12.0
5221,2.32,72.43,1.4,0,12.0
5222,2.0,73.68,1.31,0,12.0
5223,2.49,73.66,1.27,0,12.0
5224,2.39,73.63,1.4,0,12.0
5225,2.61,73.52,1.22,0,12.0
5226,2.62,73.59,1.34,0,12.0
5227,2.18,73.34,1.29,0,12.0
5228,2.16,73.39,1.33,0,12.0
5229,2.0,73.47,1.36,0,12.0
5230,2.02,73.38,1.02,0,12.0
5231,2.19,72.9,1.08,0,12.0
5232,2.57,72.06,1.14,0,12.0
5233,2.2,72.04,1.12,0,12.0
5234,2.42,72.34,1.15,0,12.0
5235,2.0,71.08,1.24,0,12.0
5236,2.22,70.59,1.28,0,12.0
5237,2.16,71.13,1.28,0,12.0
5238,2.43,70.82,1.31,0,12.0
5239,2.31,70.51,1.08,0,12.0
5240,2.58,71.39,0.94,0,12.0
5241,2.79,71.71,0.89,0,12.0
5242,2.57,72.3,1.0,0,12.0
5243,2.71,72.04,1.11,0,12.0
5244,2.46,72.75,1.27,0,12.0
5245,2.81,72.93,1.01,0,12.0
5246,2.75,73.81,1.11,0,12.0
5247,2.89,73.47,1.21,0,12.0
5248,2.41,73.38,1.38,0,12.0
5249,2.17,73.69,1.21,0,12.0
5250,13.79,69.87,3.85,1,2.4
5251,13.69,68.95,3.82,1,2.4
5252,13.85,69.15,4.0,1,2.4
5253,13.6,69.17,3.93,1,2.4
5254,13.13,69.62,3.98,1,2.4
5255,13.22,69.83,3.91,1,2.4
5256,12.92,69.85,4.03,1,2.4
5257,13.4,70.25,4.03,1,2.4
5258,13.48,70.25,3.93,1,2.4
5259,13.49,69.58,3.91,1,2.4
5260,13.98,70.0,3.82,1,2.4
5261,13.96,69.58,3.82,1,2.4
5262,14.27,69.91,4.06,1,2.4
5263,14.63,70.01,4.13,1,2.4
5264,14.57,69.44,4.26,1,2.4
5265,14.87,69.32,4.29,1,2.4
5266,15.0,69.75,4.14,1,2.4
5267,15.0,69.66,4.25,1,2.4
5268,15.0,70.32,4.14,1,2.4
5269,14.76,70.88,4.08,1,2.4
5270,14.31,71.15,4.03,1,2.4
5271,14.85,71.29,4.04,1,2.4
5272,14.73,72.09,4.08,1,2.4
5273,14.61,71.69,4.07,1,2.4
5274,14.32,72.21,3.89,1,2.4
5275,14.28,72.51,3.93,1,2.4
5276,14.06,72.84,3.84,1,2.4
5277,14.05,73.17,3.88,1,2.4
5278,13.85,73.77,3.89,1,2.4
5279,14.08,74.53,4.0,1,2.4
5280,14.41,74.63,4.08,1,2.4
5281,14.48,74.02,4.11,1,2.4
5282,14.55,74.31,4.1,1,2.4
5283,14.32,74.64,3.97,1,2.4
5284,14.76,74.53,3.99,1,2.4
5285,14.93,74.82,3.85,1,2.4
5286,15.0,74.97,3.79,1,2.4
5287,14.78,74.81,3.66,1,2.4
5288,15.0,75.55,3.71,1,2.4
5289,14.93,75.45,3.78,1,2.4
5290,15.0,75.17,3.67,1,2.4
5291,15.0,74.27,3.57,1,2.4
5292,14.93,73.49,3.68,1,2.4
5293,15.0,73.2,3.81,1,2.4
5294,15.0,73.15,3.76,1,2.4
5295,15.0,73.51,3.79,1,2.4
5296,15.0,73.66,3.74,1,2.4
5297,15.0,74.18,3.54,1,2.4
5298,14.91,74.87,3.49,1,2.4
5299,15.0,75.58,3.48,1,2.4
5300,10.41,72.9,2.69,1,2.4
5301,10.78,72.86,2.81,1,2.4
5302,10.82,72.86,2.78,1,2.4
5303,11.11,72.93,2.71,1,2.4
5304,11.21,72.7,2.66,1,2.4
5305,11.57,72.62,2.87,1,2.4
5306,11.79,72.24,2.79,1,2.4
5307,11.41,72.54,2.7,1,2.4
5308,10.73,71.71,2.59,1,2.4
5309,10.83,71.67,2.68,1,2.4
5310,10.56,71.51,2.86,1,2.4
5311,10.46,71.62,2.79,1,2.4
5312,10.39,71.86,2.86,1,2.4
5313,10.43,71.73,2.87,1,2.4
5314,10.21,71.62,2.9,1,2.4
5315,10.5,71.17,2.89,1,2.4
5316,10.2,70.94,2.99,1,2.4
5317,10.04,70.9,2.86,1,2.4
5318,9.87,70.12,2.89,1,2.4
5319,9.98,70.29,2.93,1,2.4
5320,10.08,69.53,2.85,1,2.4
5321,9.41,69.3,2.77,1,2.4
5322,9.4,70.53,2.84,1,2.4
5323,9.86,70.94,2.83,1,2.4
5324,9.86,71.37,2.86,1,2.4
5325,9.77,72.08,2.9,1,2.4
5326,9.34,71.99,2.91,1,2.4
5327,9.22,71.8,2.87,1,2.4
5328,8.69,70.82,2.8,1,2.4
5329,8.57,70.15,2.7,1,2.4
5330,8.49,70.66,2.8,0,7.2
5331,8.79,70.51,2.7,1,2.4
5332,9.28,70.87,2.71,1,2.4
5333,9.04,71.25,2.57,1,2.4
5334,9.25,71.38,2.67,1,2.4
5335,8.54,70.92,2.57,1,2.4
5336,8.21,71.13,2.54,0,7.2
5337,7.95,71.0,2.36,1,7.2
5338,8.2,72.33,2.36,1,7.2
5339,7.77,71.7,2.35,1,7.2
5340,8.1,71.38,2.32,1,7.2
5341,8.33,71.65,2.35,0,7.2
5342,8.24,72.35,2.2,0,7.2
5343,7.78,72.11,2.06,0,7.2
5344,8.1,72.03,2.04,0,7.2
5345,8.12,71.33,1.82,1,7.2
5346,8.61,71.25,1.92,1,2.4
5347,8.4,70.89,1.74,0,7.2
5348,8.59,70.43,1.58,1,2.4
5349,8.73,69.99,1.44,1,2.4
5350,3.18,76.83,1.02,0,12.0
5351,2.89,76.28,0.97,0,12.0
5352,3.14,76.42,1.01,0,12.0
5353,3.0,76.61,0.99,0,12.0
5354,3.29,76.96,1.01,0,12.0
5355,3.05,77.09,1.03,0,12.0
5356,3.08,76.86,0.97,0,12.0
5357,3.18,76.43,0.94,0,12.0
5358,3.36,76.65,0.83,0,12.0
5359,3.45,77.66,0.89,0,12.0
5360,3.36,78.32,1.11,0,12.0
5361,3.62,77.45,1.18,0,12.0
5362,4.03,76.42,1.27,0,12.0
5363,3.97,77.08,1.26,0,12.0
5364,4.07,77.26,1.33,0,12.0
5365,4.2,76.81,1.31,0,12.0
5366,4.2,77.42,1.36,0,12.0
5367,4.0,76.96,1.42,0,12.0
5368,3.86,77.34,1.42,0,12.0
5369,4.3,76.97,1.56,0,12.0
5370,4.59,76.75,1.47,0,12.0
5371,5.17,76.3,1.5,0,12.0
5372,5.28,76.31,1.58,0,12.0
5373,5.0,77.27,1.5,0,12.0
5374,4.95,76.55,1.6,0,12.0
5375,5.52,77.56,1.72,0,7.2
5376,5.4,77.76,1.86,0,12.0
5377,5.26,77.07,1.7,0,12.0
5378,5.88,76.8,1.68,0,7.2
5379,5.55,76.61,1.71,1,7.2
5380,5.4,76.76,1.6,0,12.0
5381,5.35,77.46,1.64,0,12.0
5382,5.39,77.57,1.6,0,12.0
5383,5.98,77.16,1.62,1,7.2
5384,5.82,77.19,1.62,1,7.2
5385,6.07,77.33,1.65,0,7.2
5386,6.22,77.16,1.64,0,7.2
5387,6.5,76.86,1.59,0,7.2
5388,5.44,77.58,1.59,0,12.0
5389,5.06,78.04,1.57,0,12.0
5390,4.75,78.22,1.57,0,12.0
5391,4.57,77.84,1.47,0,12.0
5392,4.79,77.21,1.39,0,12.0
5393,4.82,77.94,1.4,0,12.0
5394,5.0,78.0,1.49,0,12.0
5395,5.58,77.78,1.49,1,7.2
5396,5.36,77.9,1.65,0,12.0
5397,5.81,76.93,1.65,0,7.2
5398,5.69,76.93,1.63,1,7.2
5399,5.67,77.29,1.6,0,7.2
5400,2.47,78.3,0.93,0,12.0
5401,2.77,77.37,0.8,0,12.0
5402,2.89,77.64,0.65,0,12.0
5403,3.08,77.73,0.7,0,12.0
5404,3.1,77.94,0.74,0,12.0
5405,3.24,78.07,0.74,0,12.0
5406,3.22,78.18,0.82,0,12.0
5407,3.81,78.45,0.86,0,12.0
5408,4.17,78.64,0.75,0,12.0
5409,3.95,79.56,0.68,0,12.0
5410,4.12,79.06,0.81,0,12.0
5411,3.99,79.11,0.78,0,12.0
5412,4.14,79.19,0.87,0,12.0
5413,4.33,79.33,0.94,0,12.0
5414,4.54,79.13,0.89,0,12.0
5415,5.01,79.49,0.93,0,12.0
5416,4.77,78.59,0.9,0,12.0
5417,4.63,78.44,0.99,0,12.0
5418,5.09,78.99,0.93,0,12.0
5419,5.25,78.75,0.74,0,12.0
5420,5.23,79.38,0.71,0,12.0
5421,5.48,79.05,0.78,0,12.0
5422,5.41,79.81,0.75,0,12.0
5423,5.24,80.54,0.69,0,12.0
5424,5.31,80.26,0.78,0,12.0
5425,5.7,79.92,0.84,0,7.2
5426,5.74,80.22,0.98,0,7.2
5427,5.95,80.47,1.01,0,7.2
5428,5.85,80.69,1.12,1,7.2
5429,5.81,81.69,1.06,0,7.2
5430,5.54,80.73,1.06,1,7.2
5431,6.05,80.24,1.26,0,7.2
5432,6.11,80.89,1.29,0,7.2
5433,6.3,80.14,1.26,1,7.2
5434,6.9,80.4,1.16,0,7.2
5435,6.55,80.27,1.35,0,7.2
5436,6.98,80.52,1.36,0,7.2
5437,6.93,79.91,1.48,0,7.2
5438,6.98,79.91,1.33,0,7.2
5439,6.96,80.19,1.41,0,7.2
5440,7.24,79.83,1.45,1,7.2
5441,7.26,79.84,1.3,1,7.2
5442,6.78,79.86,1.18,0,7.2
5443,7.04,80.98,1.19,0,7.2
5444,6.92,81.06,1.22,1,7.2
5445,7.02,80.97,1.27,0,7.2
5446,6.84,81.17,1.2,0,7.2
5447,6.73,80.45,1.23,0,7.2
5448,6.51,81.4,1.22,0,7.2
5449,6.3,81.62,1.29,0,7.2
5450,5.66,67.59,1.49,0,7.2
5451,5.73,67.86,1.55,0,7.2
5452,5.76,67.95,1.55,0,7.2
5453,6.28,68.68,1.59,0,7.2
5454,5.92,69.36,1.4,0,7.2
5455,6.29,69.58,1.46,0,7.2
5456,6.83,69.27,1.52,0,7.2
5457,7.12,69.34,1.42,0,7.2
5458,6.61,68.92,1.39,0,7.2
5459,6.31,69.46,1.2,0,7.2
5460,6.56,70.69,1.18,1,7.2
5461,6.45,71.63,1.18,0,7.2
5462,6.47,70.88,1.11,0,7.2
5463,6.78,71.76,1.13,1,7.2
5464,6.83,71.35,1.16,0,7.2
5465,7.48,70.45,1.07,0,7.2
5466,7.14,70.31,1.11,1,7.2
5467,7.05,71.43,1.13,0,7.2
5468,7.01,71.61,1.05,1,7.2
5469,7.03,72.44,0.97,0,7.2
5470,7.05,73.46,1.05,1,7.2
5471,6.62,73.46,1.01,1,7.2
5472,6.96,72.94,1.0,0,7.2
5473,7.19,72.91,1.09,0,7.2
5474,6.89,71.98,1.02,0,7.2
5475,7.45,71.58,1.08,0,7.2
5476,7.68,71.78,1.01,0,7.2
5477,7.5,71.32,1.22,0,7.2
5478,7.54,71.23,1.34,0,7.2
5479,7.49,71.54,1.35,0,7.2
5480,7.29,71.57,1.25,0,7.2
5481,7.17,71.65,1.32,1,7.2
5482,7.8,71.04,1.32,0,7.2
5483,7.65,70.83,1.13,0,7.2
5484,8.07,72.09,1.15,0,7.2
5485,7.89,71.4,1.14,0,7.2
5486,7.87,70.67,1.1,1,7.2
5487,7.81,70.06,1.12,0,7.2
5488,7.85,69.71,1.05,0,7.2
5489,7.76,70.26,0.99,0,7.2
5490,7.77,69.76,0.9,0,7.2
5491,7.81,69.37,0.84,0,7.2
5492,7.84,69.22,0.99,0,7.2
5493,7.49,69.4,1.09,0,7.2
5494,7.36,68.7,1.08,0,7.2
5495,6.77,68.69,1.15,0,7.2
5496,6.47,68.67,1.18,0,7.2
5497,6.67,68.82,1.26,1,7.2
5498,6.71,68.3,1.14,0,7.2
5499,6.78,68.56,1.28,0,7.2
5500,13.17,70.79,2.35,1,2.4
5501,12.92,70.95,2.36,1,2.4
5502,12.89,71.29,2.44,1,2.4
5503,13.05,70.76,2.32,1,2.4
5504,12.68,70.63,2.53,1,2.4
5505,12.66,71.68,2.53,1,2.4
5506,12.71,71.98,2.5,1,2.4
5507,12.78,71.13,2.41,1,2.4
5508,12.28,71.49,2.28,1,2.4
5509,12.7,71.67,2.37,1,2.4
5510,12.51,71.11,2.34,1,2.4
5511,12.82,72.17,2.39,1,2.4
5512,12.43,71.68,2.24,1,2.4
5513,12.39,71.54,2.23,1,2.4
5514,12.07,70.96,2.24,1,2.4
5515,12.21,70.36,2.28,1,2.4
5516,12.5,69.2,2.44,1,2.4
5517,12.71,69.68,2.34,1,2.4
5518,12.95,70.13,2.27,1,2.4
5519,13.18,70.06,2.21,1,2.4
5520,13.12,70.14,2.18,1,2.4
5521,12.88,70.34,2.24,1,2.4
5522,12.93,69.53,2.18,1,2.4
5523,12.67,70.4,2.19,1,2.4
5524,12.59,70.12,2.18,1,2.4
5525,12.82,69.2,2.2,1,2.4
5526,12.66,69.42,2.28,1,2.4
5527,12.46,68.73,2.25,1,2.4
5528,12.84,69.15,2.21,1,2.4
5529,12.65,68.87,2.08,1,2.4
5530,12.89,69.35,2.04,1,2.4
5531,12.74,69.0,2.0,1,2.4
5532,12.52,68.93,2.08,1,2.4
5533,12.72,68.51,2.09,1,2.4
5534,12.91,68.04,2.11,1,2.4
5535,13.28,67.92,1.91,1,2.4
5536,12.52,68.07,1.92,1,2.4
5537,12.58,68.32,1.77,1,2.4
5538,12.34,68.53,1.84,1,2.4
5539,12.26,67.81,1.88,1,2.4
5540,12.28,67.28,1.68,1,2.4
5541,12.45,66.97,1.7,1,2.4
5542,12.49,66.4,1.74,1,2.4
5543,12.23,65.65,1.58,1,2.4
5544,12.23,66.45,1.58,1,2.4
5545,12.77,67.17,1.63,1,2.4
5546,13.24,67.9,1.75,1,2.4
5547,12.68,67.79,1.68,1,2.4
5548,13.03,67.63,1.86,1,2.4
5549,13.06,67.62,1.82,1,2.4
5550,9.68,68.04,2.56,1,2.4
5551,9.54,67.24,2.59,1,2.4
5552,10.06,67.12,2.52,1,2.4
5553,10.04,67.64,2.66,1,2.4
5554,9.73,67.97,2.65,1,2.4
5555,10.16,69.11,2.83,1,2.4
5556,9.87,68.69,3.0,1,2.4
5557,9.84,68.31,2.87,1,2.4
5558,9.88,68.1,2.91,1,2.4
5559,9.93,67.5,2.82,1,2.4
5560,10.22,68.01,2.79,1,2.4
5561,10.27,67.49,2.78,1,2.4
5562,10.6,68.33,2.77,1,2.4
5563,10.51,67.61,2.71,1,2.4
5564,10.49,67.52,2.65,1,2.4
5565,10.84,67.73,2.64,1,2.4
5566,11.05,67.71,2.79,1,2.4
5567,10.81,67.88,2.58,1,2.4
5568,10.69,67.95,2.55,1,2.4
5569,10.36,67.61,2.45,1,2.4
5570,10.33,68.0,2.41,1,2.4
5571,10.87,68.11,2.21,1,2.4
5572,10.97,68.09,2.34,1,2.4
5573,10.96,67.96,2.55,1,2.4
5574,10.33,67.79,2.58,1,2.4
5575,10.21,66.74,2.62,1,2.4
5576,10.07,66.67,2.74,1,2.4
5577,10.17,66.36,2.78,1,2.4
5578,10.04,66.21,2.86,1,2.4
5579,9.85,66.49,2.84,1,2.4
5580,9.69,66.24,2.78,1,2.4
5581,9.72,66.1,2.91,1,2.4
5582,9.45,66.37,3.03,1,2.4
5583,9.97,65.97,3.13,1,2.4
5584,10.03,66.49,3.06,1,2.4
5585,10.0,66.31,3.02,1,2.4
5586,10.01,67.56,3.09,1,2.4
5587,9.91,67.41,3.14,1,2.4
5588,9.85,67.32,3.03,1,2.4
5589,9.84,66.06,2.85,1,2.4
5590,9.73,66.39,3.02,1,2.4
5591,9.85,66.66,3.03,1,2.4
5592,10.1,66.76,3.06,1,2.4
5593,9.63,66.89,3.07,1,2.4
5594,9.51,66.72,2.93,1,2.4
5595,9.67,66.84,2.94,1,2.4
5596,9.74,66.22,3.12,1,2.4
5597,10.02,66.53,3.26,1,2.4
5598,10.09,66.39,3.29,1,2.4
5599,10.54,65.94,3.44,1,2.4
5600,6.63,68.71,2.02,1,7.2
5601,6.59,68.88,2.1,0,7.2
5602,7.15,68.8,2.17,0,7.2
5603,6.9,68.86,2.08,0,7.2
5604,7.81,68.51,2.11,0,7.2
5605,7.28,68.87,2.17,1,7.2
5606,7.32,68.4,2.14,0,7.2
5607,7.39,68.66,2.19,0,7.2
5608,7.41,68.16,2.24,0,7.2
5609,6.67,68.99,2.29,1,7.2
5610,6.33,69.27,2.22,0,7.2
5611,6.28,69.3,2.24,0,7.2
5612,6.22,69.25,2.24,0,7.2
5613,5.82,69.03,2.2,0,7.2
5614,6.17,69.13,2.24,0,7.2
5615,6.07,68.68,2.14,0,7.2
5616,5.82,68.64,1.91,0,7.2
5617,5.72,68.61,1.88,1,7.2
5618,6.07,67.94,1.94,1,7.2
5619,6.04,67.87,2.01,1,7.2
5620,5.72,68.12,2.17,1,7.2
5621,5.79,66.6,2.0,1,7.2
5622,6.0,66.7,2.21,1,7.2
5623,5.83,66.63,2.22,0,7.2
5624,5.68,67.14,2.32,1,7.2
5625,6.0,67.99,2.3,0,7.2
5626,5.59,67.91,2.33,0,7.2
5627,5.68,68.49,2.22,1,7.2
5628,5.61,69.0,2.32,1,7.2
5629,5.1,69.86,2.3,0,12.0
5630,4.95,70.54,2.22,0,12.0
5631,4.87,70.82,2.28,0,12.0
5632,4.63,70.95,2.25,0,12.0
5633,4.13,70.72,2.09,0,12.0
5634,3.93,70.12,2.17,0,12.0
5635,4.02,70.89,2.07,0,12.0
5636,4.06,70.34,2.01,0,12.0
5637,3.94,71.32,2.05,0,12.0
5638,3.9,71.86,2.11,0,12.0
5639,3.88,72.2,2.08,0,12.0
5640,4.78,72.81,2.04,0,12.0
5641,5.01,73.08,2.07,0,12.0
5642,5.16,72.68,2.03,0,12.0
5643,5.66,72.78,1.96,0,7.2
5644,5.23,71.98,2.2,0,12.0
5645,5.81,72.57,2.24,1,7.2
5646,5.69,73.33,2.24,0,7.2
5647,6.22,73.63,2.21,1,7.2
5648,5.72,73.13,2.36,0,7.2
5649,5.33,74.23,2.4,0,12.0
5650,6.74,69.52,1.73,0,7.2
5651,6.84,69.72,1.72,1,7.2
5652,7.41,68.86,1.84,0,7.2
5653,7.36,68.33,1.79,0,7.2
5654,7.4,69.4,1.74,0,7.2
5655,6.98,69.78,1.72,0,7.2
5656,7.03,69.81,1.88,0,7.2
5657,6.74,70.06,1.72,1,7.2
5658,6.95,70.03,1.7,0,7.2
5659,7.05,70.16,1.92,0,7.2
5660,7.66,69.63,1.92,1,7.2
5661,7.4,69.48,1.99,0,7.2
5662,7.09,70.12,1.99,0,7.2
5663,6.87,69.82,1.88,0,7.2
5664,6.55,69.34,1.94,0,7.2
5665,6.55,69.08,2.11,0,7.2
5666,6.94,69.79,2.1,1,7.2
5667,6.65,69.7,1.96,0,7.2
5668,6.79,69.93,1.89,0,7.2
5669,7.18,70.59,1.78,1,7.2
5670,7.16,70.85,1.84,0,7.2
5671,7.81,71.96,1.65,1,7.2
5672,7.85,71.94,1.49,0,7.2
5673,7.93,71.87,1.38,0,7.2
5674,8.0,71.85,1.5,0,7.2
5675,8.23,70.94,1.47,1,7.2
5676,8.18,70.28,1.52,1,7.2
5677,8.96,69.98,1.38,1,2.4
5678,9.0,70.71,1.34,1,2.4
5679,8.98,71.21,1.38,1,2.4
5680,8.5,71.26,1.53,1,2.4
5681,8.49,69.89,1.57,0,7.2
5682,8.82,69.86,1.46,1,2.4
5683,8.61,69.51,1.45,1,2.4
5684,8.36,70.22,1.47,1,7.2
5685,7.94,70.18,1.67,1,7.2
5686,8.09,70.34,1.71,0,7.2
5687,7.99,70.28,1.73,1,7.2
5688,7.9,69.55,1.73,0,7.2
5689,7.97,69.21,1.8,0,7.2
5690,8.05,68.84,1.74,1,7.2
5691,7.83,69.2,1.56,0,7.2
5692,7.77,68.88,1.65,0,7.2
5693,7.7,69.52,1.59,1,7.2
5694,7.58,70.18,1.59,0,7.2
5695,7.98,69.67,1.52,0,7.2
5696,8.32,69.82,1.45,0,7.2
5697,8.33,69.73,1.44,0,7.2
5698,8.1,69.34,1.52,0,7.2
5699,8.22,69.16,1.6,0,7.2
5700,5.03,76.12,1.24,0,12.0
5701,5.18,76.19,1.14,0,12.0
5702,5.04,76.73,1.2,0,12.0
5703,5.18,76.98,1.31,0,12.0
5704,5.45,77.33,1.27,0,12.0
5705,5.96,77.08,1.19,0,7.2
5706,5.91,75.96,1.17,0,7.2
5707,5.67,76.06,1.15,0,7.2
5708,5.48,75.97,1.39,0,12.0
5709,5.66,75.55,1.52,0,7.2
5710,5.93,75.95,1.48,0,7.2
5711,5.87,75.66,1.61,0,7.2
5712,6.04,75.32,1.62,0,7.2
5713,6.81,75.12,1.53,0,7.2
5714,7.05,74.91,1.69,0,7.2
5715,7.22,74.48,1.62,0,7.2
5716,6.89,73.62,1.68,0,7.2
5717,6.65,74.49,1.84,0,7.2
5718,6.6,74.15,1.79,0,7.2
5719,6.46,73.88,1.82,0,7.2
5720,6.69,73.3,1.87,0,7.2
5721,6.85,73.99,1.9,0,7.2
5722,7.19,74.17,1.82,0,7.2
5723,6.54,74.08,1.76,0,7.2
5724,6.16,73.87,1.65,0,7.2
5725,6.81,73.21,1.57,0,7.2
5726,6.53,72.47,1.56,0,7.2
5727,7.06,72.26,1.61,1,7.2
5728,6.97,72.53,1.64,1,7.2
5729,7.1,73.08,1.76,0,7.2
5730,6.67,73.02,1.78,0,7.2
5731,6.54,73.02,1.75,0,7.2
5732,7.79,72.61,1.74,0,7.2
5733,8.17,73.15,1.84,1,7.2
5734,8.01,73.46,1.82,1,7.2
5735,7.83,73.53,1.75,1,7.2
5736,7.32,73.46,1.69,0,7.2
5737,7.26,73.6,1.77,0,7.2
5738,6.89,73.55,1.58,0,7.2
5739,6.59,74.51,1.47,1,7.2
5740,6.78,75.1,1.53,1,7.2
5741,6.75,74.33,1.32,1,7.2
5742,6.98,72.94,1.4,0,7.2
5743,6.83,73.44,1.41,1,7.2
5744,6.24,73.09,1.42,1,7.2
5745,6.23,72.54,1.41,0,7.2
5746,6.07,72.5,1.56,1,7.2
5747,6.53,72.26,1.44,1,7.2
5748,6.32,72.24,1.45,1,7.2
5749,6.31,72.6,1.57,0,7.2
5750,3.84,76.87,1.31,0,12.0
5751,3.67,77.56,1.35,0,12.0
5752,3.35,77.21,1.28,0,12.0
5753,3.16,76.32,1.2,0,12.0
5754,3.45,76.86,1.13,0,12.0
5755,2.89,77.17,1.03,0,12.0
5756,2.59,77.03,0.99,0,12.0
5757,2.35,76.68,0.94,0,12.0
5758,2.14,76.36,0.91,0,12.0
5759,2.24,76.48,0.85,0,12.0
5760,2.15,77.15,0.95,0,12.0
5761,2.31,76.27,0.96,0,12.0
5762,2.11,75.79,0.93,0,12.0
5763,2.42,76.23,0.86,0,12.0
5764,2.45,76.02,0.84,0,12.0
5765,2.75,75.99,0.66,0,12.0
5766,2.79,76.9,0.59,0,12.0
5767,3.25,77.21,0.71,0,12.0
5768,3.52,77.3,0.65,0,12.0
5769,3.57,77.41,0.75,0,12.0
5770,2.89,76.7,0.77,0,12.0
5771,2.99,76.26,0.81,0,12.0
5772,3.2,76.17,0.95,0,12.0
5773,3.68,76.23,1.03,0,12.0
5774,3.17,76.76,1.18,0,12.0
5775,2.87,77.07,0.99,0,12.0
5776,2.63,76.81,0.85,0,12.0
5777,2.56,76.66,0.91,0,12.0
5778,2.11,76.97,0.83,0,12.0
5779,2.0,76.87,0.9,0,12.0
5780,2.0,77.13,0.93,0,12.0
5781,2.94,76.97,0.92,0,12.0
5782,3.27,76.95,0.94,0,12.0
5783,2.75,76.89,0.87,0,12.0
5784,2.6,77.02,0.86,0,12.0
5785,2.83,77.49,0.85,0,12.0
5786,2.92,76.48,0.88,0,12.0
5787,3.24,76.02,0.95,0,12.0
5788,3.1,75.73,1.1,0,12.0
5789,3.09,76.17,0.9,0,12.0
5790,2.91,76.52,0.91,0,12.0
5791,2.86,76.82,0.83,0,12.0
5792,3.22,76.72,0.75,0,12.0
5793,3.0,76.68,0.71,0,12.0
5794,3.15,76.65,0.67,0,12.0
5795,3.26,76.39,0.72,0,12.0
5796,3.36,76.53,0.68,0,12.0
5797,3.17,76.94,0.74,0,12.0
5798,2.87,76.72,0.88,0,12.0
5799,3.16,76.13,0.88,0,12.0
5800,3.15,75.76,1.2,0,12.0
5801,2.87,75.8,1.12,0,12.0
5802,3.18,75.88,1.03,0,12.0
5803,3.44,75.97,1.13,0,12.0
5804,3.09,76.15,1.2,0,12.0
5805,2.97,75.52,1.2,0,12.0
5806,3.33,76.08,1.16,0,12.0
5807,2.95,75.87,1.11,0,12.0
5808,3.08,75.82,1.03,0,12.0
5809,3.41,75.89,1.08,0,12.0
5810,2.9,74.67,0.93,0,12.0
5811,2.75,74.96,0.7,0,12.0
5812,3.23,75.05,0.84,0,12.0
5813,2.96,75.3,0.84,0,12.0
5814,3.21,75.18,0.89,0,12.0
5815,3.54,74.86,0.92,0,12.0
5816,2.97,75.21,1.11,0,12.0
5817,2.6,75.16,1.2,0,12.0
5818,2.61,75.24,1.16,0,12.0
5819,2.48,75.2,1.16,0,12.0
5820,2.13,75.17,1.32,0,12.0
5821,2.0,74.55,1.31,0,12.0
5822,2.0,73.88,1.32,0,12.0
5823,2.0,73.57,1.33,0,12.0
5824,2.0,72.7,1.4,0,12.0
5825,2.0,72.21,1.22,0,12.0
5826,2.0,72.42,1.23,0,12.0
5827,2.72,72.97,1.14,0,12.0
5828,2.36,74.32,1.25,0,12.0
5829,2.54,74.36,1.27,0,12.0
5830,2.09,74.44,1.28,0,12.0
5831,2.0,74.17,1.43,0,12.0
5832,2.0,75.2,1.26,0,12.0
5833,2.0,74.43,1.14,0,12.0
5834,2.0,74.59,1.16,0,12.0
5835,2.0,73.47,1.31,0,12.0
5836,2.0,72.91,1.34,0,12.0
5837,2.06,72.75,1.35,0,12.0
5838,2.0,73.13,1.25,0,12.0
5839,2.0,73.46,1.37,0,12.0
5840,2.48,73.98,1.34,0,12.0
5841,2.01,74.69,1.48,0,12.0
5842,2.0,75.15,1.45,0,12.0
5843,2.45,74.89,1.64,0,12.0
5844,2.69,75.79,1.6,0,12.0
5845,2.81,75.3,1.68,0,12.0
5846,3.08,76.5,1.73,0,12.0
5847,3.29,76.27,1.78,0,12.0
5848,3.18,76.33,1.8,0,12.0
5849,3.08,76.36,1.76,0,12.0
5850,6.5,75.88,0.92,0,7.2
5851,6.63,75.36,1.0,1,7.2
5852,7.26,74.22,1.07,0,7.2
5853,7.47,74.72,1.2,0,7.2
5854,7.41,74.17,1.27,1,7.2
5855,7.24,74.14,1.31,0,7.2
5856,7.0,74.65,1.32,1,7.2
5857,7.42,74.68,1.14,0,7.2
5858,7.68,75.03,1.0,0,7.2
5859,7.85,75.23,1.07,0,7.2
